uniprot_id,group_id,representative
Q96RQ3,grp_0302,P05166
Q96RY7,grp_1176,Q96RY7
Q96S15,grp_0861,Q6PJI9
Q96S44,grp_0634,Q9Y3C4
Q96S52,grp_0113,O43292
Q96S59,grp_0102,O15553
Q96S94,grp_1177,Q96S94
Q96SB8,grp_0983,Q8NDV3
Q96ST3,grp_1178,Q96ST3
Q96SU4,grp_1179,Q96SU4
Q96SW2,grp_1180,Q96SW2
Q96SY0,grp_0851,Q6P9B9
Q96T23,grp_1181,Q96T23
Q96T52,grp_1160,Q96LU5
Q96T60,grp_1182,Q96T60
Q96T76,grp_0851,Q6P9B9
Q96T91,grp_1183,Q96T91
Q99250,grp_1184,Q99250
Q99259,grp_0085,O15269
Q99436,grp_0061,O14818
Q99437,grp_0090,O15342
Q99459,grp_0196,O75934
Q99460,grp_0540,Q9UBT2
Q99471,grp_0928,Q9NUG6
Q99496,grp_1186,Q99496
Q99543,grp_1187,Q99543
Q99549,grp_1188,Q99549
Q99567,grp_0937,Q9HAD4
Q99570,grp_1190,Q99570
Q99575,grp_1191,Q99575
Q99583,grp_1707,Q9H307
Q99595,grp_0082,O15239
Q99598,grp_1192,Q99598
Q99613,grp_0032,O00303
Q99623,grp_1194,Q99623
Q99627,grp_0032,O00303
Q99638,grp_1195,Q99638
Q99643,grp_0050,O14521
Q99665,grp_1196,Q99665
Q99708,grp_1197,Q99708
Q99714,grp_1695,Q8N4T8
Q99715,grp_1556,Q05707
Q99726,grp_0491,Q9Y6M5
Q99728,grp_0883,Q6ZW49
Q99729,grp_0965,Q8N684
Q99807,grp_1198,Q99807
Q99814,grp_1261,P27540
Q99816,grp_0991,Q8NEZ2
Q99832,grp_0412,P17987
Q99836,grp_0224,O95256
Q99871,grp_1200,Q99871
Q99928,grp_0276,P02708
Q99941,grp_0422,P18850
Q99973,grp_1201,Q99973
Q9BPU9,grp_1202,Q9BPU9
Q9BPX3,grp_0708,Q15003
Q9BPX5,grp_0073,O15143
Q9BPX6,grp_1745,Q86XE3
Q9BPZ7,grp_0243,O96007
Q9BQ15,grp_0830,Q68E01
Q9BQ48,grp_0081,O15235
Q9BQ52,grp_1695,Q8N4T8
Q9BQ70,grp_1598,Q13099
Q9BQ83,grp_1206,Q9BQ83
Q9BQ90,grp_0010,A6NHQ4
Q9BQ95,grp_1207,Q9BQ95
Q9BQA1,grp_0937,Q9HAD4
Q9BQC3,grp_1214,Q9BZG8
Q9BQC6,grp_0081,O15235
Q9BQD3,grp_1208,Q9BQD3
Q9BQE9,grp_1209,Q9BQE9
Q9BQG0,grp_1747,Q86XI2
Q9BQI6,grp_1210,Q9BQI6
Q9BQQ3,grp_1211,Q9BQQ3
Q9BRA0,grp_1212,Q9BRA0
Q9BRB3,grp_1213,Q9BRB3
Q9BRD0,grp_1005,Q8TAD8
Q9BRG1,grp_0907,Q9BRG1
Q9BRI3,grp_0491,Q9Y6M5
Q9BRJ2,grp_0081,O15235
Q9BRQ6,grp_1792,Q9NX63
Q9BRS2,grp_0652,Q9BRS2
Q9BRT9,grp_1638,Q13617
Q9BRX5,grp_1638,Q13617
Q9BS16,grp_1062,Q92674
Q9BS18,grp_1441,P60006
Q9BSB4,grp_0653,Q9BSB4
Q9BSF4,grp_0654,Q9BSF4
Q9BSH3,grp_0111,O43257
Q9BSI4,grp_0655,Q9BSI4
Q9BSK4,grp_1441,P60006
Q9BSL1,grp_0656,Q9BSL1
Q9BSM1,grp_0657,Q9BSM1
Q9BSQ5,grp_0658,Q9BSQ5
Q9BSU3,grp_0659,Q9BSU3
Q9BSV6,grp_0660,Q9BSV6
Q9BT04,grp_0237,O95876
Q9BT25,grp_0661,Q9BT25
Q9BT43,grp_0662,Q9BT43
Q9BT73,grp_0795,Q5JS54
Q9BT78,grp_0435,Q9UNS2
Q9BTC8,grp_0663,Q9BTC8
Q9BTD8,grp_0211,O94906
Q9BTF0,grp_1768,Q7Z4G4
Q9BTK6,grp_0900,Q9BTK6
Q9BTL3,grp_0103,O43148
Q9BTP7,grp_0902,Q9BTP7
Q9BTT4,grp_0000,A0JLT2
Q9BTX1,grp_0904,Q9BTX1
Q9BU64,grp_1617,Q13352
Q9BUE0,grp_0000,A0JLT2
Q9BUE6,grp_0437,Q9BUE6
Q9BUF7,grp_0290,P04921
Q9BUI4,grp_0439,Q9BUI4
Q9BUL8,grp_0440,Q9BUL8
Q9BUL9,grp_0441,Q9BUL9
Q9BUN8,grp_0442,Q9BUN8
Q9BUQ8,grp_0018,O00148
Q9BUR4,grp_0151,O60832
Q9BUR5,grp_0443,Q9BUR5
Q9BUV8,grp_0444,Q9BUV8
Q9BV38,grp_0046,O00541
Q9BV40,grp_0235,O95721
Q9BV44,grp_1768,Q7Z4G4
Q9BV81,grp_0114,O43402
Q9BVA0,grp_0525,Q9P2H3
Q9BVC4,grp_0446,Q9BVC4
Q9BVC5,grp_0447,Q9BVC5
Q9BVI0,grp_0448,Q9BVI0
Q9BVI4,grp_0047,O00566
Q9BVJ6,grp_0047,O00566
Q9BVK8,grp_0449,Q9BVK8
Q9BVL2,grp_0450,Q9BVL2
Q9BVQ7,grp_0974,Q8NB90
Q9BVV7,grp_0451,Q9BVV7
Q9BVW5,grp_1638,Q13617
Q9BW11,grp_0689,Q14582
Q9BW27,grp_1441,P60006
Q9BW61,grp_0452,Q9BW61
Q9BW62,grp_0453,Q9BW62
Q9BW66,grp_1791,Q9NX04
Q9BW83,grp_0910,Q9NR31
Q9BWJ5,grp_0888,Q7L014
Q9BWP8,grp_1258,P26715
Q9BWT6,grp_0454,Q9BWT6
Q9BWT7,grp_0462,Q9BXL6
Q9BWU1,grp_0455,Q9BWU1
Q9BX26,grp_0456,Q9BX26
Q9BX63,grp_0457,Q9BX63
Q9BXB4,grp_0458,Q9BXB4
Q9BXB5,grp_1179,Q96SU4
Q9BXC9,grp_0525,Q9P2H3
Q9BXF3,grp_0916,Q9NRL2
Q9BXH1,grp_0459,Q9BXH1
Q9BXJ7,grp_0460,Q9BXJ7
Q9BXJ9,grp_0046,O00541
Q9BXL6,grp_0462,Q9BXL6
Q9BXL7,grp_0056,O14727
Q9BXR0,grp_1815,Q9H974
Q9BXR5,grp_0224,O95256
Q9BXS0,grp_1752,Q86Y22
Q9BXS5,grp_0237,O95876
Q9BXU0,grp_0463,Q9BXU0
Q9BXV9,grp_0692,Q14657
Q9BXW9,grp_1747,Q86XI2
Q9BXX0,grp_0464,Q9BXX0
Q9BY43,grp_0194,O75886
Q9BY50,grp_1160,Q96LU5
Q9BY77,grp_0466,Q9BY77
Q9BYC8,grp_0081,O15235
Q9BYC9,grp_0081,O15235
Q9BYD1,grp_0081,O15235
Q9BYD2,grp_0081,O15235
Q9BYD3,grp_0081,O15235
Q9BYD6,grp_0081,O15235
Q9BYE7,grp_0467,Q9BYE7
Q9BYF1,grp_0468,Q9BYF1
Q9BYG4,grp_0469,Q9BYG5
Q9BYG5,grp_0469,Q9BYG5
Q9BYM8,grp_0470,Q9BYM8
Q9BYN8,grp_0081,O15235
Q9BYV9,grp_1832,Q9H2C0
Q9BYZ2,grp_1321,P40925
Q9BZD4,grp_0589,Q9BZD4
Q9BZE1,grp_0081,O15235
Q9BZG8,grp_1214,Q9BZG8
Q9BZS1,grp_1215,Q9BZS1
Q9BZV1,grp_0974,Q8NB90
Q9C000,grp_1217,Q9C000
Q9C005,grp_1218,Q9C005
Q9C086,grp_0840,Q6NXR4
Q9C0C2,grp_1219,Q9C0C2
Q9C0C7,grp_0937,Q9HAD4
Q9C0D3,grp_1758,Q7Z7L7
Q9C0H6,grp_0784,Q53GT1
Q9C0J8,grp_1039,Q8WXG9
Q9C0K7,grp_0212,O94921
Q9GZL7,grp_1186,Q99496
Q9GZN0,grp_0153,O60896
Q9GZN1,grp_0840,Q6NXR4
Q9GZN7,grp_1833,Q9GZN7
Q9GZP0,grp_0912,Q9NRA1
Q9GZP9,grp_1170,Q96Q80
Q9GZQ3,grp_0150,O60826
Q9GZS1,grp_0077,O15160
Q9GZS3,grp_0098,O15514
Q9GZX6,grp_0333,P09693
Q9GZY0,grp_1834,Q9GZY0
Q9GZY4,grp_0584,Q9GZY4
Q9GZZ6,grp_0276,P02708
Q9H069,grp_0262,P01222
Q9H074,grp_0115,O43432
Q9H079,grp_0585,Q9H079
Q9H081,grp_0222,O95229
Q9H095,grp_0587,Q9H095
Q9H0A0,grp_0588,Q9H0A0
Q9H0A8,grp_0150,O60826
Q9H0E3,grp_0625,Q9H0E3
Q9H0E9,grp_0626,Q9H0E9
Q9H0F6,grp_0627,Q9H0F6
Q9H0H0,grp_0851,Q6P9B9
Q9H0H3,grp_0784,Q53GT1
Q9H0K4,grp_0813,Q5TD94
Q9H0L4,grp_0628,Q9H0L4
Q9H0Q3,grp_0629,Q9H0Q3
Q9H0R1,grp_0237,O95876
Q9H0R6,grp_0630,Q9H0R6
Q9H0U3,grp_0289,P04843
Q9H0U6,grp_0081,O15235
Q9H0W5,grp_0632,Q9H0W5
Q9H0W8,grp_0748,Q16181
Q9H147,grp_1820,Q9H147
Q9H160,grp_1821,Q9H160
Q9H1A4,grp_1616,Q13347
Q9H1B4,grp_1822,Q9H1B4
Q9H1D9,grp_0060,O14802
Q9H1I8,grp_1823,Q9H1I8
Q9H1K1,grp_0051,O14561
Q9H1X1,grp_1825,Q9H1X1
Q9H1Y0,grp_1826,Q9H1Y0
Q9H204,grp_0000,A0JLT2
Q9H211,grp_1828,Q9H211
Q9H257,grp_1829,Q9H257
Q9H267,grp_1830,Q9H269
Q9H269,grp_1830,Q9H269
Q9H270,grp_0861,Q6PJI9
Q9H293,grp_1831,Q9H293
Q9H2C0,grp_1832,Q9H2C0
Q9H2F5,grp_1098,Q969R5
Q9H2G9,grp_1169,Q96Q45
Q9H2W6,grp_0081,O15235
Q9H307,grp_1707,Q9H307
Q9H334,grp_1215,Q9BZS1
Q9H3K6,grp_1708,Q9H3K6
Q9H3P2,grp_0417,P18615
Q9H3R5,grp_1062,Q92674
Q9H3S5,grp_0113,O43292
Q9H410,grp_1710,Q9H410
Q9H444,grp_0194,O75886
Q9H469,grp_1796,Q9NXK8
Q9H490,grp_0113,O43292
Q9H4D5,grp_1834,Q9GZY0
Q9H4I0,grp_0217,O95072
Q9H4I9,grp_1712,Q9H4I9
Q9H4L4,grp_1713,Q9H4L4
Q9H4M3,grp_1714,Q9H4M3
Q9H511,grp_0784,Q53GT1
Q9H583,grp_0047,O00566
Q9H5J8,grp_1715,Q9H5J8
Q9H5P4,grp_1101,Q96A65
Q9H5Q4,grp_0047,O00566
Q9H5X1,grp_1717,Q9H5X1
Q9H633,grp_1718,Q9H633
Q9H668,grp_1719,Q9H668
Q9H6D7,grp_1720,Q9H6D7
Q9H6L2,grp_1174,Q96RQ1
Q9H6Q4,grp_1721,Q9H6Q4
Q9H6R4,grp_0047,O00566
Q9H6S1,grp_0553,Q9UHD2
Q9H6T3,grp_0742,Q15797
Q9H7D7,grp_0978,Q8NCQ5
Q9H7E2,grp_1807,Q9H7E2
Q9H7L9,grp_0799,Q5PSV4
Q9H7P6,grp_1808,Q9H7P6
Q9H7T0,grp_1648,Q13797
Q9H7X7,grp_0910,Q9NR31
Q9H7Z6,grp_1086,Q92993
Q9H808,grp_0009,A6NGQ2
Q9H840,grp_1037,Q8WXD5
Q9H845,grp_1809,Q9H845
Q9H871,grp_1810,Q9H871
Q9H8E8,grp_1811,Q9H8E8
Q9H8H0,grp_0047,O00566
Q9H8L6,grp_0464,Q9BXX0
Q9H8M2,grp_0916,Q9NRL2
Q9H8T0,grp_1812,Q9H8T0
Q9H8Y8,grp_1211,Q9BQQ3
Q9H900,grp_1813,Q9H900
Q9H944,grp_0000,A0JLT2
Q9H974,grp_1815,Q9H974
Q9H981,grp_1618,Q13409
Q9H9A5,grp_1816,Q9H9A5
Q9H9A7,grp_1295,P35244
Q9H9C1,grp_1818,Q9H9C1
Q9H9E3,grp_1819,Q9H9E3
Q9H9F9,grp_0840,Q6NXR4
Q9H9G7,grp_0933,Q9H9G7
Q9H9H4,grp_1132,Q96EY5
Q9H9J2,grp_0081,O15235
Q9H9L4,grp_0934,Q9H9L4
Q9H9Q2,grp_0935,Q9H9Q2
Q9H9S3,grp_1442,P60059
Q9H9S4,grp_0146,O60674
Q9H9S5,grp_0936,Q9H9S5
Q9H9T3,grp_0219,O95163
Q9H9Y6,grp_0077,O15160
Q9HAD4,grp_0937,Q9HAD4
Q9HAE3,grp_0215,O94979
Q9HAF1,grp_0938,Q9HAF1
Q9HAJ7,grp_0939,Q9HAJ7
Q9HAP2,grp_0940,Q9HAP2
Q9HAP6,grp_0290,P04921
Q9HAV7,grp_0941,Q9HAV7
Q9HAW0,grp_1246,P24864
Q9HB29,grp_0612,Q9NPA0
Q9HB65,grp_0077,O15160
Q9HB75,grp_1632,Q13546
Q9HB90,grp_0910,Q9NR31
Q9HB96,grp_0943,Q9HB96
Q9HBE4,grp_0333,P09693
Q9HBE5,grp_0612,Q9NPA0
Q9HBG4,grp_0090,O15342
Q9HBG6,grp_0525,Q9P2H3
Q9HBI1,grp_1781,Q9NVD7
Q9HBJ8,grp_1700,Q9HBJ8
Q9HBM1,grp_1701,Q9HBM1
Q9HC52,grp_1188,Q99549
Q9HC77,grp_1702,Q9HC77
Q9HCC0,grp_0302,P05166
Q9HCE5,grp_1704,Q9HCE5
Q9HCI7,grp_1705,Q9HCI7
Q9HCJ0,grp_1706,Q9HCJ0
Q9HCK5,grp_0933,Q9H9G7
Q9HCS7,grp_0196,O75934
Q9HCU8,grp_0607,Q9HCU8
Q9HCU9,grp_0608,Q9HCU9
Q9HD33,grp_0081,O15235
Q9HD34,grp_0051,O14561
Q9HD42,grp_0427,Q9UN37
Q9NP50,grp_0610,Q9NP50
Q9NP71,grp_0121,O43524
Q9NP92,grp_0081,O15235
Q9NP97,grp_0891,Q7L523
Q9NPA0,grp_0612,Q9NPA0
Q9NPA8,grp_0141,O60318
Q9NPB6,grp_0614,Q9NPB6
Q9NPD3,grp_1559,Q06265
Q9NPE3,grp_0151,O60832
Q9NPF4,grp_0692,Q14657
Q9NPF5,grp_0616,Q9NPF5
Q9NPF7,grp_0291,P05000
Q9NPH3,grp_0224,O95256
Q9NPH9,grp_1642,Q13651
Q9NPI1,grp_0916,Q9NRL2
Q9NPI6,grp_0618,Q9NPI6
Q9NPI8,grp_0619,Q9NPI8
Q9NPJ6,grp_0000,A0JLT2
Q9NPJ8,grp_0579,Q9UKK6
Q9NPP4,grp_0056,O14727
Q9NQ50,grp_0081,O15235
Q9NQ89,grp_0621,Q9NQ89
Q9NQ92,grp_0622,Q9NQ92
Q9NQ94,grp_0623,Q9NQ94
Q9NQA3,grp_0873,Q6VEQ5
Q9NQC1,grp_1707,Q9H307
Q9NQC8,grp_0918,Q9NS37
Q9NQG7,grp_0624,Q9NQG7
Q9NQL2,grp_0910,Q9NR31
Q9NQP4,grp_0928,Q9NUG6
Q9NQS7,grp_0093,O15392
Q9NQT4,grp_1559,Q06265
Q9NQT5,grp_1559,Q06265
Q9NQW1,grp_0778,Q4ADV7
Q9NQZ2,grp_0047,O00566
Q9NR30,grp_0018,O00148
Q9NR31,grp_0910,Q9NR31
Q9NR33,grp_1546,Q03188
Q9NR50,grp_1374,P49770
Q9NR55,grp_0911,Q9NR55
Q9NR64,grp_0784,Q53GT1
Q9NRA1,grp_0912,Q9NRA1
Q9NRD0,grp_0913,Q9NRD0
Q9NRD1,grp_0945,Q9Y375
Q9NRD8,grp_0914,Q9NRD8
Q9NRD9,grp_0767,Q1HG44
Q9NRF9,grp_0701,Q14919
Q9NRG0,grp_0915,Q9NRG0
Q9NRG9,grp_0978,Q8NCQ5
Q9NRK6,grp_0932,Q9NUT2
Q9NRL2,grp_0916,Q9NRL2
Q9NRL3,grp_0132,O43815
Q9NRM6,grp_1831,Q9H293
Q9NRN9,grp_0126,O43709
Q9NRP0,grp_0289,P04843
Q9NRR4,grp_0917,Q9NRR4
Q9NRX1,grp_0047,O00566
Q9NRX2,grp_0081,O15235
Q9NRY2,grp_0830,Q68E01
Q9NS37,grp_0918,Q9NS37
Q9NS61,grp_0215,O94979
Q9NS69,grp_0244,O96008
Q9NS73,grp_0921,Q9NS73
Q9NS82,grp_0555,Q9UHI5
Q9NSB4,grp_0837,Q6KB66
Q9NSD9,grp_0922,Q9NSD9
Q9NSG2,grp_1203,Q9BPX3
Q9NSN8,grp_0923,Q9NSN8
Q9NSP4,grp_1617,Q13352
Q9NTI2,grp_0774,Q3MIR4
Q9NTI5,grp_0851,Q6P9B9
Q9NTJ3,grp_0925,Q9NTJ3
Q9NTU4,grp_0926,Q9NTU4
Q9NU22,grp_0927,Q9NU22
Q9NUG6,grp_0928,Q9NUG6
Q9NUP1,grp_0929,Q9NUP1
Q9NUP9,grp_0930,Q9NUP9
Q9NUS5,grp_1203,Q9BPX3
Q9NUT2,grp_0932,Q9NUT2
Q9NUV7,grp_0085,O15269
Q9NUW8,grp_0606,Q9NUW8
Q9NUX5,grp_0335,P0C0L5
Q9NV06,grp_0047,O00566
Q9NV31,grp_0047,O00566
Q9NV56,grp_0541,Q9UBU8
Q9NV70,grp_0518,Q9P1Q0
Q9NV88,grp_0809,Q5TA45
Q9NV96,grp_0119,O43520
Q9NVC6,grp_0000,A0JLT2
Q9NVD7,grp_1781,Q9NVD7
Q9NVF7,grp_1782,Q9NVF7
Q9NVH2,grp_0851,Q6P9B9
Q9NVI1,grp_1747,Q86XI2
Q9NVM9,grp_0851,Q6P9B9
Q9NVR0,grp_1783,Q9NVR0
Q9NVR2,grp_0851,Q6P9B9
Q9NVR5,grp_1784,Q9NVR5
Q9NVS2,grp_0081,O15235
Q9NVU0,grp_1719,Q9H668
Q9NVX0,grp_1785,Q9NVX0
Q9NVX7,grp_1786,Q9NVX7
Q9NW08,grp_0060,O14802
Q9NW38,grp_1787,Q9NW38
Q9NWA0,grp_0000,A0JLT2
Q9NWB7,grp_1169,Q96Q45
Q9NWN3,grp_0860,Q6PJ61
Q9NWR8,grp_1789,Q9NWR8
Q9NWS0,grp_0650,Q9Y4R8
Q9NWT8,grp_0081,O15235
Q9NWU2,grp_1790,Q9NWU2
Q9NWU5,grp_0081,O15235
Q9NWV8,grp_1345,P46736
Q9NWZ3,grp_0146,O60674
Q9NWZ8,grp_1037,Q8WXD5
Q9NX02,grp_1263,P27930
Q9NX04,grp_1791,Q9NX04
Q9NX08,grp_0150,O60826
Q9NX14,grp_0082,O15239
Q9NX20,grp_0081,O15235
Q9NX24,grp_0151,O60832
Q9NX63,grp_1792,Q9NX63
Q9NX70,grp_0000,A0JLT2
Q9NXB0,grp_0865,Q6STE5
Q9NXC5,grp_0861,Q6PJI9
Q9NXF1,grp_0046,O00541
Q9NXF7,grp_1795,Q9NXF7
Q9NXK8,grp_1796,Q9NXK8
Q9NXL9,grp_1797,Q9NXL9
Q9NXR7,grp_1345,P46736
Q9NXR8,grp_1798,Q9NXR8
Q9NXS3,grp_0784,Q53GT1
Q9NXX6,grp_1681,Q8N140
Q9NY12,grp_0151,O60832
Q9NY27,grp_1799,Q9NY27
Q9NY46,grp_0488,Q9UQD0
Q9NY47,grp_1677,Q8IZS8
Q9NY61,grp_0001,A0M8Q6
Q9NY72,grp_1773,Q7Z6A9
Q9NYB0,grp_1801,Q9NYB0
Q9NYF8,grp_0916,Q9NRL2
Q9NYG5,grp_1803,Q9NYG5
Q9NYH9,grp_0047,O00566
Q9NYJ8,grp_0540,Q9UBT2
Q9NYK5,grp_0081,O15235
Q9NYP9,grp_0497,Q9NYP9
Q9NYV4,grp_0146,O60674
Q9NYY1,grp_0333,P09693
Q9NZ08,grp_0498,Q9NZ08
Q9NZ09,grp_0499,Q9NZ09
Q9NZ42,grp_1373,P49768
Q9NZE8,grp_0081,O15235
Q9NZH6,grp_1626,Q13478
Q9NZH7,grp_0500,Q9NZH7
Q9NZH8,grp_1626,Q13478
Q9NZI2,grp_0215,O94979
Q9NZI8,grp_0501,Q9NZI8
Q9NZJ0,grp_0502,Q9NZJ0
Q9NZJ6,grp_0855,Q6PF06
Q9NZL9,grp_0503,Q9NZL9
Q9NZM4,grp_0483,Q9UPQ9
Q9NZN5,grp_0504,Q9NZN5
Q9NZN8,grp_0505,Q9NZN8
Q9NZV8,grp_0506,Q9NZV8
Q9NZZ3,grp_0507,Q9NZZ3
Q9P000,grp_0508,Q9P000
Q9P013,grp_0196,O75934
Q9P015,grp_0081,O15235
Q9P086,grp_0000,A0JLT2
Q9P0I2,grp_0114,O43402
Q9P0J0,grp_0024,O00217
Q9P0J1,grp_0511,Q9P0J1
Q9P0J6,grp_0081,O15235
Q9P0J7,grp_0512,Q9P0J7
Q9P0L0,grp_0401,P16144
Q9P0M4,grp_0554,Q9UHF5
Q9P0M9,grp_0081,O15235
Q9P0N5,grp_0514,Q9P0N5
Q9P0N9,grp_1058,Q92574
Q9P0U1,grp_0244,O96008
Q9P0U4,grp_0998,Q8NFU7
Q9P0V3,grp_0516,Q9P0V3
Q9P0W0,grp_1286,P32881
Q9P127,grp_0517,Q9P127
Q9P1Q0,grp_0518,Q9P1Q0
Q9P1U0,grp_0077,O15160
Q9P1U1,grp_1618,Q13409
Q9P1Z3,grp_0519,Q9P1Z3
Q9P202,grp_0290,P04921
Q9P218,grp_0521,Q9P218
Q9P241,grp_0140,O60312
Q9P253,grp_0861,Q6PJI9
Q9P278,grp_0522,Q9P278
Q9P299,grp_0523,Q9P299
Q9P2D8,grp_0801,Q5SRE5
Q9P2G3,grp_0784,Q53GT1
Q9P2G9,grp_0784,Q53GT1
Q9P2H3,grp_0525,Q9P2H3
Q9P2I0,grp_0526,Q9P2I0
Q9P2J3,grp_0784,Q53GT1
Q9P2J5,grp_0527,Q9P2J5
Q9P2K1,grp_0528,Q9P2K1
Q9P2K3,grp_0580,Q9UKL0
Q9P2K6,grp_0784,Q53GT1
Q9P2L0,grp_0525,Q9P2H3
Q9P2N5,grp_0474,Q9Y2W1
Q9P2N6,grp_0529,Q9P2N6
Q9P2N7,grp_0784,Q53GT1
Q9P2R7,grp_0530,Q9P2R7
Q9P2T1,grp_0531,Q9P2T1
Q9P2W1,grp_0454,Q9BWT6
Q9P2X0,grp_0532,Q9P2X0
Q9P2Y5,grp_0533,Q9P2Y5
Q9UBB5,grp_0534,Q9UBB5
Q9UBC3,grp_0535,Q9UBC3
Q9UBD5,grp_0135,O43913
Q9UBE0,grp_0540,Q9UBT2
Q9UBF2,grp_0851,Q6P9B9
Q9UBH0,grp_1626,Q13478
Q9UBI1,grp_0150,O60826
Q9UBK9,grp_0928,Q9NUG6
Q9UBL3,grp_0536,Q9UBL3
Q9UBN4,grp_0537,Q9UBN4
Q9UBP6,grp_1732,Q9Y5N5
Q9UBQ0,grp_0538,Q9UBQ0
Q9UBQ5,grp_0032,O00303
Q9UBS5,grp_0539,Q9UBS5
Q9UBT2,grp_0540,Q9UBT2
Q9UBU8,grp_0541,Q9UBU8
Q9UBU9,grp_0542,Q9UBU9
Q9UBW8,grp_0935,Q9H9Q2
Q9UDW1,grp_0066,O14949
Q9UDY8,grp_1773,Q7Z6A9
Q9UEY8,grp_0543,Q9UEY8
Q9UF56,grp_0544,Q9UF56
Q9UFF9,grp_0115,O43432
Q9UG01,grp_0546,Q9UG01
Q9UGI9,grp_0547,Q9UGI9
Q9UGJ0,grp_0547,Q9UGI9
Q9UGM1,grp_1557,Q05901
Q9UH03,grp_0748,Q16181
Q9UH77,grp_0548,Q9UH77
Q9UH90,grp_0549,Q9UH90
Q9UH92,grp_0918,Q9NS37
Q9UH99,grp_0550,Q9UH99
Q9UHA4,grp_0891,Q7L523
Q9UHA7,grp_1626,Q13478
Q9UHB9,grp_0551,Q9UHB9
Q9UHC1,grp_0552,Q9UHC1
Q9UHD0,grp_1595,Q13007
Q9UHD2,grp_0553,Q9UHD2
Q9UHD8,grp_0748,Q16181
Q9UHF4,grp_0333,P09693
Q9UHF5,grp_0554,Q9UHF5
Q9UHI5,grp_0555,Q9UHI5
Q9UHI6,grp_0682,Q14240
Q9UHN1,grp_0556,Q9UHN1
Q9UHP6,grp_1030,Q8WVM7
Q9UHV7,grp_0557,Q9UHV7
Q9UHV9,grp_0558,Q9UHV9
Q9UI09,grp_0024,O00217
Q9UI10,grp_1374,P49770
Q9UI12,grp_0090,O15342
Q9UI30,grp_0126,O43709
Q9UI33,grp_0561,Q9UI33
Q9UI95,grp_0562,Q9UI95
Q9UID3,grp_0563,Q9UID3
Q9UIF9,grp_0916,Q9NRL2
Q9UIG0,grp_0564,Q9UIG0
Q9UIV1,grp_0565,Q9UIV1
Q9UJ98,grp_1747,Q86XI2
Q9UJA3,grp_1637,Q13616
Q9UJA5,grp_0047,O00566
Q9UJC3,grp_1128,Q96ED9
Q9UJJ9,grp_0567,Q9UJJ9
Q9UJP4,grp_0784,Q53GT1
Q9UJT9,grp_1775,Q7Z6M2
Q9UJU2,grp_0568,Q9UJU2
Q9UJW3,grp_0047,O00566
Q9UJX2,grp_1441,P60006
Q9UJX3,grp_0742,Q15797
Q9UJX4,grp_1441,P60006
Q9UJX5,grp_1441,P60006
Q9UJX6,grp_0570,Q9UJX6
Q9UK17,grp_0571,Q9UK17
Q9UK22,grp_0945,Q9Y375
Q9UK41,grp_1132,Q96EY5
Q9UK45,grp_0211,O94906
Q9UK53,grp_0572,Q9UK53
Q9UK58,grp_1177,Q96S94
Q9UK61,grp_0573,Q9UK61
Q9UK73,grp_1184,Q99250
Q9UK96,grp_0574,Q9UK96
Q9UK97,grp_0978,Q8NCQ5
Q9UK99,grp_0575,Q9UK99
Q9UKA1,grp_0576,Q9UKA1
Q9UKA2,grp_0577,Q9UKA2
Q9UKB1,grp_0578,Q9UKB1
Q9UKC9,grp_0095,O15498
Q9UKF6,grp_1096,Q969L4
Q9UKK3,grp_1054,Q92547
Q9UKK6,grp_0579,Q9UKK6
Q9UKL0,grp_0580,Q9UKL0
Q9UKN8,grp_1583,Q12789
Q9UKT4,grp_1441,P60006
Q9UKT5,grp_0655,Q9BSI4
Q9UKT6,grp_1796,Q9NXK8
Q9UKT7,grp_0581,Q9UKT7
Q9UKT8,grp_1441,P60006
Q9UKV3,grp_0184,O75533
Q9UKV5,grp_0582,Q9UKV5
Q9UKV8,grp_0583,Q9UKV8
Q9UKX5,grp_1648,Q13797
Q9UKX7,grp_0952,Q9UKX7
Q9UKY4,grp_0953,Q9UKY4
Q9UKZ1,grp_0954,Q9UKZ1
Q9UL03,grp_0955,Q9UL03
Q9UL18,grp_0933,Q9H9G7
Q9UL33,grp_0891,Q7L523
Q9UL45,grp_0956,Q9UL45
Q9UL46,grp_0061,O14818
Q9UL51,grp_0640,Q9Y3Q4
Q9UL62,grp_0537,Q9UBN4
Q9UL63,grp_0958,Q9UL63
Q9ULD4,grp_1400,P52701
Q9ULD6,grp_0237,O95876
Q9ULG1,grp_0840,Q6NXR4
Q9ULK4,grp_1747,Q86XI2
Q9ULM3,grp_0959,Q9ULM3
Q9ULM6,grp_0565,Q9UIV1
Q9ULQ0,grp_0961,Q9ULQ0
Q9ULR0,grp_0196,O75934
Q9ULX9,grp_0147,O60675
Q9ULZ3,grp_1280,P30988
Q9UM00,grp_0597,Q9UM00
Q9UM01,grp_0555,Q9UHI5
Q9UM11,grp_1441,P60006
Q9UM13,grp_1714,Q9H4M3
Q9UM54,grp_0598,Q9UM54
Q9UMD9,grp_0599,Q9UMD9
Q9UMN6,grp_0600,Q9UMN6
Q9UMS4,grp_0937,Q9HAD4
Q9UMX1,grp_0601,Q9UMX1
Q9UN37,grp_0427,Q9UN37
Q9UN88,grp_0428,Q9UN88
Q9UNH7,grp_0429,Q9UNH7
Q9UNL2,grp_0430,Q9UNL2
