uniprot_id,group_id,representative
Q96SY0,grp_0000,A0JLT2
Q96T23,grp_0673,Q13352
Q96T52,grp_0862,Q96LU5
Q96T60,grp_1367,Q96T60
Q96T76,grp_0682,Q13535
Q96T91,grp_0166,P01229
Q99250,grp_1313,Q9H0W5
Q99259,grp_0068,O15269
Q99436,grp_0821,Q969U7
Q99437,grp_0073,O15342
Q99459,grp_1341,O75934
Q99460,grp_0091,O43290
Q99471,grp_0969,Q9NQP4
Q99496,grp_0163,Q99496
Q99543,grp_0164,Q99543
Q99549,grp_0165,Q99549
Q99567,grp_0499,Q99567
Q99570,grp_0500,Q99570
Q99575,grp_0000,A0JLT2
Q99583,grp_1280,Q9BW11
Q99595,grp_0951,Q8IUX1
Q99598,grp_0501,Q99598
Q99613,grp_0024,O00303
Q99623,grp_0503,Q99623
Q99627,grp_0504,Q99627
Q99638,grp_0505,Q99638
Q99643,grp_0038,O14521
Q99665,grp_0003,A5PLN9
Q99708,grp_0506,Q99708
Q99714,grp_0710,Q8N4T8
Q99715,grp_0222,P08887
Q99726,grp_0951,Q8IUX1
Q99728,grp_0790,Q92547
Q99729,grp_1341,O75934
Q99807,grp_0507,Q99807
Q99814,grp_0317,P27540
Q99816,grp_0746,Q8NEZ2
Q99832,grp_0276,P17987
Q99836,grp_1318,O95256
Q99871,grp_1364,Q99871
Q99928,grp_0101,O43556
Q99941,grp_1101,Q14159
Q99973,grp_1179,Q3SYG4
Q9BPU9,grp_0431,Q9P2K1
Q9BPX3,grp_0765,Q8TF05
Q9BPX5,grp_0056,O15143
Q9BPX6,grp_0410,Q9H4I9
Q9BPZ7,grp_0091,O43290
Q9BQ15,grp_1221,Q68E01
Q9BQ48,grp_0064,O15235
Q9BQ52,grp_0710,Q8N4T8
Q9BQ70,grp_0776,Q8WWL7
Q9BQ83,grp_1087,Q9BQ83
Q9BQ90,grp_0091,O43290
Q9BQ95,grp_1088,Q9BQ95
Q9BQA1,grp_0899,P78346
Q9BQC3,grp_1297,Q9BZG8
Q9BQC6,grp_0064,O15235
Q9BQD3,grp_0842,Q96EV8
Q9BQE9,grp_1284,Q9BWT7
Q9BQG0,grp_0110,O60293
Q9BQI6,grp_1089,Q9BQI6
Q9BQQ3,grp_1090,Q9BQQ3
Q9BRA0,grp_1091,Q9BRA0
Q9BRB3,grp_1092,Q9BRB3
Q9BRD0,grp_1091,Q9BRA0
Q9BRG1,grp_0509,Q9BRG1
Q9BRI3,grp_0951,Q8IUX1
Q9BRJ2,grp_0064,O15235
Q9BRQ6,grp_0383,Q9NX63
Q9BRS2,grp_0149,Q9BRS2
Q9BRT9,grp_0687,Q13617
Q9BRX5,grp_0687,Q13617
Q9BS16,grp_0673,Q13352
Q9BS18,grp_0018,O00231
Q9BSB4,grp_0116,O60673
Q9BSF4,grp_0151,Q9BSF4
Q9BSH3,grp_0780,Q8WXH0
Q9BSI4,grp_0152,Q9BSI4
Q9BSK4,grp_1313,Q9H0W5
Q9BSL1,grp_0153,Q9BSL1
Q9BSM1,grp_0154,Q9BSM1
Q9BSQ5,grp_0155,Q9BSQ5
Q9BSU3,grp_1211,Q5VZE5
Q9BSV6,grp_0156,Q9BSV6
Q9BT04,grp_1329,O95876
Q9BT25,grp_0849,Q96GS4
Q9BT43,grp_0046,O14802
Q9BT73,grp_1194,Q5JS54
Q9BT78,grp_0504,Q99627
Q9BTC8,grp_0157,Q9BTC8
Q9BTD8,grp_1091,Q9BRA0
Q9BTF0,grp_0450,Q9UI30
Q9BTK6,grp_0230,P0CAP2
Q9BTL3,grp_0083,O43148
Q9BTP7,grp_0002,A4GXA9
Q9BTT4,grp_0000,A0JLT2
Q9BTX1,grp_0160,Q9BTX1
Q9BU64,grp_0673,Q13352
Q9BUE0,grp_0000,A0JLT2
Q9BUE6,grp_1268,Q9BUE6
Q9BUF7,grp_1269,Q9BUF7
Q9BUI4,grp_0648,Q12789
Q9BUL8,grp_1270,Q9BUL8
Q9BUL9,grp_1271,Q9BUL9
Q9BUN8,grp_0343,P35251
Q9BUQ8,grp_0688,Q13619
Q9BUR4,grp_0122,O60832
Q9BUR5,grp_0495,Q9Y2D1
Q9BUV8,grp_1273,Q9BUV8
Q9BV38,grp_0032,O00541
Q9BV40,grp_1327,O95721
Q9BV44,grp_0450,Q9UI30
Q9BV81,grp_0093,O43402
Q9BVA0,grp_1179,Q3SYG4
Q9BVC4,grp_1179,Q3SYG4
Q9BVC5,grp_1276,Q9BVC5
Q9BVI0,grp_1277,Q9BVI0
Q9BVI4,grp_0033,O00566
Q9BVJ6,grp_0033,O00566
Q9BVK8,grp_1278,Q9BVK8
Q9BVL2,grp_1279,Q9BVL2
Q9BVQ7,grp_0343,P35251
Q9BVV7,grp_1304,Q9GZY4
Q9BVW5,grp_0687,Q13617
Q9BW11,grp_1280,Q9BW11
Q9BW27,grp_0110,O60293
Q9BW61,grp_0080,O15514
Q9BW62,grp_0343,P35251
Q9BW66,grp_1282,Q9BW66
Q9BW83,grp_1004,Q9H7X7
Q9BWJ5,grp_0650,Q12874
Q9BWP8,grp_0314,P26715
Q9BWT6,grp_1283,Q9BWT6
Q9BWT7,grp_1284,Q9BWT7
Q9BWU1,grp_0916,Q00536
Q9BX26,grp_0849,Q96GS4
Q9BX63,grp_0790,Q92547
Q9BXB4,grp_1286,Q9BXB4
Q9BXB5,grp_1286,Q9BXB4
Q9BXC9,grp_1179,Q3SYG4
Q9BXF3,grp_1287,Q9BXF3
Q9BXH1,grp_0807,Q92843
Q9BXJ7,grp_1289,Q9BXJ7
Q9BXJ9,grp_0018,O00231
Q9BXL6,grp_1284,Q9BWT7
Q9BXL7,grp_1284,Q9BWT7
Q9BXR0,grp_1010,Q9H974
Q9BXR5,grp_1318,O95256
Q9BXS0,grp_1204,Q5TAT6
Q9BXS5,grp_1310,Q9H0R1
Q9BXU0,grp_1291,Q9BXU0
Q9BXV9,grp_1113,Q14657
Q9BXW9,grp_0110,O60293
Q9BXX0,grp_0101,O43556
Q9BY43,grp_0770,Q8WUM4
Q9BY50,grp_0862,Q96LU5
Q9BY77,grp_1341,O75934
Q9BYC8,grp_0064,O15235
Q9BYC9,grp_0064,O15235
Q9BYD1,grp_0064,O15235
Q9BYD2,grp_0064,O15235
Q9BYD3,grp_0064,O15235
Q9BYD6,grp_0064,O15235
Q9BYE7,grp_1293,Q9BYE7
Q9BYF1,grp_1222,Q695T7
Q9BYG4,grp_1295,Q9BYG4
Q9BYG5,grp_1295,Q9BYG4
Q9BYM8,grp_1308,Q9H0F6
Q9BYN8,grp_0064,O15235
Q9BYV9,grp_1186,Q53GT1
Q9BYZ2,grp_0513,P40925
Q9BZD4,grp_1117,Q14764
Q9BZE1,grp_0064,O15235
Q9BZG8,grp_1297,Q9BZG8
Q9BZS1,grp_1298,Q9BZS1
Q9BZV1,grp_0343,P35251
Q9C000,grp_1038,P01222
Q9C005,grp_1300,Q9C005
Q9C086,grp_1227,Q6NXR4
Q9C0C2,grp_1204,Q5TAT6
Q9C0C7,grp_1179,Q3SYG4
Q9C0D3,grp_1301,Q9C0D3
Q9C0H6,grp_1186,Q53GT1
Q9C0J8,grp_1179,Q3SYG4
Q9C0K7,grp_0916,Q00536
Q9GZL7,grp_0091,O43290
Q9GZN0,grp_0222,P08887
Q9GZN1,grp_1227,Q6NXR4
Q9GZN7,grp_1302,Q9GZN7
Q9GZP0,grp_0226,P09871
Q9GZP9,grp_0870,Q96Q80
Q9GZQ3,grp_0121,O60826
Q9GZS1,grp_0060,O15160
Q9GZS3,grp_1239,Q6PD62
Q9GZX6,grp_0222,P08887
Q9GZY0,grp_0440,Q9UBU9
Q9GZY4,grp_1304,Q9GZY4
Q9GZZ6,grp_0211,P07510
Q9H069,grp_1341,O75934
Q9H074,grp_0094,O43432
Q9H079,grp_1305,Q9H079
Q9H081,grp_1316,O95229
Q9H095,grp_0697,Q08209
Q9H0A0,grp_1211,Q5VZE5
Q9H0A8,grp_0121,O60826
Q9H0E3,grp_0673,Q13352
Q9H0E9,grp_1287,Q9BXF3
Q9H0F6,grp_1308,Q9H0F6
Q9H0H0,grp_1238,Q6P9B9
Q9H0H3,grp_1186,Q53GT1
Q9H0K4,grp_1206,Q5TD94
Q9H0L4,grp_1341,O75934
Q9H0Q3,grp_0112,O60423
Q9H0R1,grp_1310,Q9H0R1
Q9H0R6,grp_1311,Q9H0R6
Q9H0U3,grp_0187,P04843
Q9H0U6,grp_0064,O15235
Q9H0W5,grp_1313,Q9H0W5
Q9H0W8,grp_1004,Q9H7X7
Q9H147,grp_1015,Q9H147
Q9H160,grp_0387,Q9NXR8
Q9H1A4,grp_0980,Q9NTJ3
Q9H1B4,grp_0409,Q9H4D5
Q9H1D9,grp_0046,O14802
Q9H1I8,grp_1016,Q9H1I8
Q9H1K1,grp_0039,O14561
Q9H1X1,grp_1206,Q5TD94
Q9H1Y0,grp_0091,O43290
Q9H204,grp_0000,A0JLT2
Q9H211,grp_1020,Q9H211
Q9H257,grp_1021,Q9H257
Q9H267,grp_1022,Q9H269
Q9H269,grp_1022,Q9H269
Q9H270,grp_1179,Q3SYG4
Q9H293,grp_0222,P08887
Q9H2C0,grp_1186,Q53GT1
Q9H2F5,grp_1348,Q9Y468
Q9H2G9,grp_1023,Q9H2G9
Q9H2W6,grp_0064,O15235
Q9H307,grp_0404,Q9H307
Q9H334,grp_1298,Q9BZS1
Q9H3K6,grp_0405,Q9H3K6
Q9H3P2,grp_0280,P18615
Q9H3R5,grp_0673,Q13352
Q9H3S5,grp_1312,Q9H0U3
Q9H410,grp_0407,Q9H410
Q9H444,grp_0770,Q8WUM4
Q9H469,grp_0374,Q7Z6M2
Q9H490,grp_0000,A0JLT2
Q9H4D5,grp_0409,Q9H4D5
Q9H4I0,grp_1052,O95072
Q9H4I9,grp_0410,Q9H4I9
Q9H4L4,grp_0411,Q9H4L4
Q9H4M3,grp_0351,P36941
Q9H511,grp_1186,Q53GT1
Q9H583,grp_0033,O00566
Q9H5J8,grp_0399,Q9H5J8
Q9H5P4,grp_0400,Q9H5P4
Q9H5Q4,grp_0450,Q9UI30
Q9H5X1,grp_0401,Q9H5X1
Q9H633,grp_0402,Q9H633
Q9H668,grp_0851,Q96H20
Q9H6D7,grp_0532,P46531
Q9H6L2,grp_1192,Q5HYA8
Q9H6Q4,grp_0403,Q9H6Q4
Q9H6R4,grp_0033,O00566
Q9H6S1,grp_0446,Q9UHD2
Q9H6T3,grp_0356,P37287
Q9H7D7,grp_1179,Q3SYG4
Q9H7E2,grp_1001,Q9H7E2
Q9H7L9,grp_1002,Q9H7L9
Q9H7P6,grp_1003,Q9H7P6
Q9H7T0,grp_0222,P08887
Q9H7X7,grp_1004,Q9H7X7
Q9H7Z6,grp_0815,Q92993
Q9H808,grp_0006,A6NGQ2
Q9H840,grp_0778,Q8WXD5
Q9H845,grp_1005,Q9H845
Q9H871,grp_1006,Q9H871
Q9H8E8,grp_1211,Q5VZE5
Q9H8H0,grp_0033,O00566
Q9H8L6,grp_0101,O43556
Q9H8M2,grp_1287,Q9BXF3
Q9H8T0,grp_1007,Q9H8T0
Q9H8Y8,grp_1090,Q9BQQ3
Q9H900,grp_0974,Q9NRR4
Q9H944,grp_0000,A0JLT2
Q9H974,grp_1010,Q9H974
Q9H981,grp_1113,Q14657
Q9H9A5,grp_0018,O00231
Q9H9A7,grp_0341,P35244
Q9H9C1,grp_1013,Q9H9C1
Q9H9E3,grp_1014,Q9H9E3
Q9H9F9,grp_1227,Q6NXR4
Q9H9G7,grp_0468,Q9UKV8
Q9H9H4,grp_0843,Q96EY5
Q9H9J2,grp_0064,O15235
Q9H9L4,grp_0392,Q9H9L4
Q9H9Q2,grp_0504,Q99627
Q9H9S3,grp_0615,P60059
Q9H9S4,grp_0916,Q00536
Q9H9S5,grp_0119,O60762
Q9H9T3,grp_1179,Q3SYG4
Q9H9Y6,grp_0060,O15160
Q9HAD4,grp_1341,O75934
Q9HAE3,grp_0697,Q08209
Q9HAF1,grp_0393,Q9HAF1
Q9HAJ7,grp_0394,Q9HAJ7
Q9HAP2,grp_0495,Q9Y2D1
Q9HAP6,grp_1295,Q9BYG4
Q9HAV7,grp_0395,Q9HAV7
Q9HAW0,grp_0776,Q8WWL7
Q9HB29,grp_0222,P08887
Q9HB65,grp_0029,O00472
Q9HB75,grp_0397,Q9HB75
Q9HB90,grp_1004,Q9H7X7
Q9HB96,grp_0398,Q9HB96
Q9HBE4,grp_0222,P08887
Q9HBE5,grp_0222,P08887
Q9HBG4,grp_0073,O15342
Q9HBG6,grp_0018,O00231
Q9HBI1,grp_0245,P11532
Q9HBJ8,grp_0986,Q9HBJ8
Q9HBM1,grp_0987,Q9HBM1
Q9HC52,grp_0165,Q99549
Q9HC77,grp_0988,Q9HC77
Q9HCC0,grp_0196,P05166
Q9HCE5,grp_0989,Q9HCE5
Q9HCI7,grp_0990,Q9HCI7
Q9HCJ0,grp_0991,Q9HCJ0
Q9HCK5,grp_0468,Q9UKV8
Q9HCS7,grp_1341,O75934
Q9HCU8,grp_0342,P35249
Q9HCU9,grp_0993,Q9HCU9
Q9HD33,grp_0064,O15235
Q9HD34,grp_0039,O14561
Q9HD42,grp_0387,Q9NXR8
Q9NP50,grp_0995,Q9NP50
Q9NP71,grp_0313,P26678
Q9NP92,grp_0064,O15235
Q9NP97,grp_0997,Q9NP97
Q9NPA0,grp_0222,P08887
Q9NPA8,grp_0111,O60318
Q9NPB6,grp_1295,Q9BYG4
Q9NPD3,grp_0702,Q06265
Q9NPE3,grp_0122,O60832
Q9NPF4,grp_1113,Q14657
Q9NPF5,grp_1042,O96019
Q9NPF7,grp_0197,P05231
Q9NPH3,grp_1318,O95256
Q9NPH9,grp_1303,Q9GZX6
Q9NPI1,grp_1287,Q9BXF3
Q9NPI6,grp_0963,Q9NPI6
Q9NPI8,grp_0964,Q9NPI8
Q9NPJ6,grp_0000,A0JLT2
Q9NPJ8,grp_0409,Q9H4D5
Q9NPP4,grp_0966,Q9NPP4
Q9NQ50,grp_0064,O15235
Q9NQ89,grp_0967,Q9NQ89
Q9NQ92,grp_0009,A8MWX3
Q9NQ94,grp_1341,O75934
Q9NQA3,grp_0009,A8MWX3
Q9NQC1,grp_0842,Q96EV8
Q9NQC8,grp_0968,Q9NQC8
Q9NQG7,grp_0574,P51809
Q9NQL2,grp_1004,Q9H7X7
Q9NQP4,grp_0969,Q9NQP4
Q9NQS7,grp_0076,O15392
Q9NQT4,grp_0702,Q06265
Q9NQT5,grp_0702,Q06265
Q9NQW1,grp_1179,Q3SYG4
Q9NQZ2,grp_0033,O00566
Q9NR30,grp_0688,Q13619
Q9NR31,grp_1004,Q9H7X7
Q9NR33,grp_0301,P23511
Q9NR50,grp_0557,P49770
Q9NR55,grp_0972,Q9NR55
Q9NR64,grp_1186,Q53GT1
Q9NRA1,grp_0226,P09871
Q9NRD0,grp_1049,O94952
Q9NRD1,grp_0351,P36941
Q9NRD8,grp_0186,P04839
Q9NRD9,grp_0186,P04839
Q9NRF9,grp_0301,P23511
Q9NRG0,grp_0973,Q9NRG0
Q9NRG9,grp_1179,Q3SYG4
Q9NRK6,grp_0077,O15457
Q9NRL2,grp_1287,Q9BXF3
Q9NRL3,grp_1179,Q3SYG4
Q9NRM6,grp_0222,P08887
Q9NRN9,grp_0104,O43709
Q9NRP0,grp_0187,P04843
Q9NRR4,grp_0974,Q9NRR4
Q9NRX1,grp_0033,O00566
Q9NRX2,grp_0064,O15235
Q9NRY2,grp_1221,Q68E01
Q9NS37,grp_0101,O43556
Q9NS61,grp_0697,Q08209
Q9NS69,grp_1041,O96008
Q9NS73,grp_0976,Q9NS73
Q9NS82,grp_0490,Q9Y251
Q9NSB4,grp_1225,Q6KB66
Q9NSD9,grp_0977,Q9NSD9
Q9NSG2,grp_0110,O60293
Q9NSN8,grp_0978,Q9NSN8
Q9NSP4,grp_1004,Q9H7X7
Q9NTI2,grp_0112,O60423
Q9NTI5,grp_0673,Q13352
Q9NTJ3,grp_0980,Q9NTJ3
Q9NTU4,grp_0981,Q9NTU4
Q9NU22,grp_0018,O00231
Q9NUG6,grp_0062,O15212
Q9NUP1,grp_1002,Q9H7L9
Q9NUP9,grp_0982,Q9NUP9
Q9NUS5,grp_0673,Q13352
Q9NUT2,grp_0077,O15457
Q9NUV7,grp_0068,O15269
Q9NUW8,grp_0376,Q9NUW8
Q9NUX5,grp_1101,Q14159
Q9NV06,grp_0033,O00566
Q9NV31,grp_0033,O00566
Q9NV56,grp_0377,Q9NV56
Q9NV70,grp_0110,O60293
Q9NV88,grp_0378,Q9NV88
Q9NV96,grp_0098,O43520
Q9NVC6,grp_0000,A0JLT2
Q9NVD7,grp_0245,P11532
Q9NVF7,grp_0959,Q7RTX7
Q9NVH2,grp_1238,Q6P9B9
Q9NVI1,grp_0110,O60293
Q9NVM9,grp_0000,A0JLT2
Q9NVR0,grp_1186,Q53GT1
Q9NVR2,grp_1238,Q6P9B9
Q9NVR5,grp_0380,Q9NVR5
Q9NVS2,grp_0064,O15235
Q9NVU0,grp_0865,Q96MG7
Q9NVX0,grp_0532,P46531
Q9NVX7,grp_0800,Q92769
Q9NW08,grp_0046,O14802
Q9NW38,grp_0070,O15287
Q9NWA0,grp_0000,A0JLT2
Q9NWB7,grp_0824,Q96A72
Q9NWN3,grp_1243,Q6PJ61
Q9NWR8,grp_0742,Q8NE86
Q9NWS0,grp_0380,Q9NVR5
Q9NWT8,grp_0064,O15235
Q9NWU2,grp_0110,O60293
Q9NWU5,grp_0064,O15235
Q9NWV8,grp_1092,Q9BRB3
Q9NWZ3,grp_0916,Q00536
Q9NWZ8,grp_0778,Q8WXD5
Q9NX02,grp_0738,Q8NCN5
Q9NX04,grp_1282,Q9BW66
Q9NX08,grp_0121,O60826
Q9NX14,grp_0065,O15239
Q9NX20,grp_0064,O15235
Q9NX24,grp_0122,O60832
Q9NX63,grp_0383,Q9NX63
Q9NX70,grp_0000,A0JLT2
Q9NXB0,grp_0431,Q9P2K1
Q9NXC5,grp_1179,Q3SYG4
Q9NXF1,grp_0032,O00541
Q9NXF7,grp_0386,Q9NXF7
Q9NXK8,grp_0374,Q7Z6M2
Q9NXL9,grp_0687,Q13617
Q9NXR7,grp_1092,Q9BRB3
Q9NXR8,grp_0387,Q9NXR8
Q9NXS3,grp_1186,Q53GT1
Q9NXX6,grp_0713,Q8N140
Q9NY12,grp_0122,O60832
Q9NY27,grp_0388,Q9NY27
Q9NY46,grp_0240,P10966
Q9NY47,grp_0018,O00231
Q9NY61,grp_0738,Q8NCN5
Q9NY72,grp_0240,P10966
Q9NYB0,grp_0390,Q9NYB0
Q9NYF8,grp_0391,Q9NYF8
Q9NYG5,grp_0614,P60006
Q9NYH9,grp_0033,O00566
Q9NYJ8,grp_0928,Q02410
Q9NYK5,grp_0064,O15235
Q9NYP9,grp_0000,A0JLT2
Q9NYV4,grp_0404,Q9H307
Q9NYY1,grp_0222,P08887
Q9NZ08,grp_1231,Q6P179
Q9NZ09,grp_0414,Q9NZ09
Q9NZ42,grp_0556,P49768
Q9NZE8,grp_0064,O15235
Q9NZH6,grp_0921,Q01638
Q9NZH7,grp_0415,Q9NZH7
Q9NZH8,grp_0921,Q01638
Q9NZI2,grp_0697,Q08209
Q9NZI8,grp_0707,Q06787
Q9NZJ0,grp_0342,P35249
Q9NZJ6,grp_0450,Q9UI30
Q9NZL9,grp_0710,Q8N4T8
Q9NZM4,grp_0849,Q96GS4
Q9NZN5,grp_1286,Q9BXB4
Q9NZN8,grp_0417,Q9NZN8
Q9NZV8,grp_0418,Q9NZV8
Q9NZZ3,grp_0419,Q9NZZ3
Q9P000,grp_0121,O60826
Q9P013,grp_1341,O75934
Q9P015,grp_0064,O15235
Q9P086,grp_0000,A0JLT2
Q9P0I2,grp_0093,O43402
Q9P0J0,grp_0017,O00217
Q9P0J1,grp_0422,Q9P0J1
Q9P0J6,grp_0064,O15235
Q9P0J7,grp_0423,Q9P0J7
Q9P0L0,grp_0789,Q92546
Q9P0M4,grp_0869,Q96PD4
Q9P0M9,grp_0064,O15235
Q9P0N5,grp_0425,Q9P0N5
Q9P0N9,grp_0764,Q8TEA7
Q9P0U1,grp_1041,O96008
Q9P0U4,grp_0496,Q9Y2K7
Q9P0V3,grp_1134,Q15080
Q9P0W0,grp_0337,P32881
Q9P127,grp_0495,Q9Y2D1
Q9P1Q0,grp_0110,O60293
Q9P1U0,grp_0060,O15160
Q9P1U1,grp_1113,Q14657
Q9P1Z3,grp_0118,O60741
Q9P202,grp_0427,Q9P202
Q9P218,grp_0222,P08887
Q9P241,grp_0112,O60423
Q9P253,grp_1179,Q3SYG4
Q9P278,grp_0091,O43290
Q9P299,grp_0983,Q9NUS5
Q9P2D8,grp_0765,Q8TF05
Q9P2G3,grp_1186,Q53GT1
Q9P2G9,grp_1186,Q53GT1
Q9P2H3,grp_1179,Q3SYG4
Q9P2I0,grp_0429,Q9P2I0
Q9P2J3,grp_1186,Q53GT1
Q9P2J5,grp_0430,Q9P2J5
Q9P2K1,grp_0431,Q9P2K1
Q9P2K3,grp_0466,Q9UKL0
Q9P2K6,grp_1186,Q53GT1
Q9P2L0,grp_0018,O00231
Q9P2N5,grp_1341,O75934
Q9P2N6,grp_0432,Q9P2N6
Q9P2N7,grp_1186,Q53GT1
Q9P2R7,grp_0356,P37287
Q9P2T1,grp_0433,Q9P2T1
Q9P2W1,grp_1283,Q9BWT6
Q9P2X0,grp_0434,Q9P2X0
Q9P2Y5,grp_0500,Q99570
Q9UBB5,grp_0435,Q9UBB5
Q9UBC3,grp_0579,P52701
Q9UBD5,grp_0064,O15235
Q9UBE0,grp_0091,O43290
Q9UBF2,grp_0738,Q8NCN5
Q9UBH0,grp_0921,Q01638
Q9UBI1,grp_0121,O60826
Q9UBK9,grp_0969,Q9NQP4
Q9UBL3,grp_0436,Q9UBL3
Q9UBN4,grp_1313,Q9H0W5
Q9UBP6,grp_0450,Q9UI30
Q9UBQ0,grp_0369,Q7Z3J2
Q9UBQ5,grp_0504,Q99627
Q9UBS5,grp_0438,Q9UBS5
Q9UBT2,grp_0091,O43290
Q9UBU8,grp_0439,Q9UBU8
Q9UBU9,grp_0440,Q9UBU9
Q9UBW8,grp_0504,Q99627
Q9UDW1,grp_0049,O14949
Q9UDY8,grp_0222,P08887
Q9UEY8,grp_0345,P35611
Q9UF56,grp_0007,A6NHQ4
Q9UFF9,grp_0094,O43432
Q9UG01,grp_0442,Q9UG01
Q9UGI9,grp_1349,Q9Y478
Q9UGJ0,grp_1349,Q9Y478
Q9UGM1,grp_0211,P07510
Q9UH03,grp_1004,Q9H7X7
Q9UH77,grp_0443,Q9UH77
Q9UH90,grp_0757,Q8TB52
Q9UH92,grp_0495,Q9Y2D1
Q9UH99,grp_0444,Q9UH99
Q9UHA4,grp_1329,O95876
Q9UHA7,grp_0921,Q01638
Q9UHB9,grp_0356,P37287
Q9UHC1,grp_0591,P54278
Q9UHD0,grp_1303,Q9GZX6
Q9UHD2,grp_0446,Q9UHD2
Q9UHD8,grp_1004,Q9H7X7
Q9UHF4,grp_0222,P08887
Q9UHF5,grp_0869,Q96PD4
Q9UHI5,grp_0490,Q9Y251
Q9UHI6,grp_0688,Q13619
Q9UHN1,grp_0214,P07814
Q9UHP6,grp_1301,Q9C0D3
Q9UHV7,grp_0404,Q9H307
Q9UHV9,grp_0969,Q9NQP4
Q9UI09,grp_0017,O00217
Q9UI10,grp_0557,P49770
Q9UI12,grp_0073,O15342
Q9UI30,grp_0104,O43709
Q9UI33,grp_0959,Q7RTX7
Q9UI95,grp_0116,O60673
Q9UID3,grp_0452,Q9UID3
Q9UIF9,grp_1287,Q9BXF3
Q9UIG0,grp_0453,Q9UIG0
Q9UIV1,grp_0454,Q9UIV1
Q9UJ98,grp_0110,O60293
Q9UJA3,grp_0455,Q9UJA3
Q9UJA5,grp_0450,Q9UI30
Q9UJC3,grp_0839,Q96ED9
Q9UJJ9,grp_0456,Q9UJJ9
Q9UJP4,grp_1186,Q53GT1
Q9UJT9,grp_0374,Q7Z6M2
Q9UJU2,grp_0457,Q9UJU2
Q9UJW3,grp_0458,Q9UJW3
Q9UJX2,grp_0018,O00231
Q9UJX3,grp_0459,Q9UJX3
Q9UJX4,grp_0018,O00231
Q9UJX5,grp_0018,O00231
Q9UJX6,grp_0460,Q9UJX6
Q9UK17,grp_1186,Q53GT1
Q9UK22,grp_0351,P36941
Q9UK41,grp_0843,Q96EY5
Q9UK45,grp_1091,Q9BRA0
Q9UK53,grp_0387,Q9NXR8
Q9UK58,grp_0404,Q9H307
Q9UK61,grp_0462,Q9UK61
Q9UK73,grp_1313,Q9H0W5
Q9UK96,grp_0463,Q9UK96
Q9UK97,grp_0000,A0JLT2
Q9UK99,grp_0240,P10966
Q9UKA1,grp_0464,Q9UKA1
Q9UKA2,grp_0374,Q7Z6M2
Q9UKB1,grp_0007,A6NHQ4
Q9UKC9,grp_0007,A6NHQ4
Q9UKF6,grp_0820,Q969L4
Q9UKK3,grp_0790,Q92547
Q9UKK6,grp_0409,Q9H4D5
Q9UKL0,grp_0466,Q9UKL0
Q9UKN8,grp_1179,Q3SYG4
Q9UKT4,grp_0018,O00231
Q9UKT5,grp_0152,Q9BSI4
Q9UKT6,grp_0374,Q7Z6M2
Q9UKT7,grp_0007,A6NHQ4
Q9UKT8,grp_1179,Q3SYG4
Q9UKV3,grp_1341,O75934
Q9UKV5,grp_0467,Q9UKV5
Q9UKV8,grp_0468,Q9UKV8
Q9UKX5,grp_0000,A0JLT2
Q9UKX7,grp_1004,Q9H7X7
Q9UKY4,grp_1078,Q9Y6A1
Q9UKZ1,grp_0469,Q9UKZ1
Q9UL03,grp_0470,Q9UL03
Q9UL18,grp_0468,Q9UKV8
Q9UL33,grp_1329,O95876
Q9UL45,grp_0495,Q9Y2D1
Q9UL46,grp_0821,Q969U7
Q9UL51,grp_0118,O60741
Q9UL62,grp_1313,Q9H0W5
Q9UL63,grp_0780,Q8WXH0
Q9ULD4,grp_0579,P52701
Q9ULD6,grp_1329,O95876
Q9ULG1,grp_1227,Q6NXR4
Q9ULK4,grp_0018,O00231
Q9ULM3,grp_0472,Q9ULM3
Q9ULM6,grp_0454,Q9UIV1
Q9ULQ0,grp_1208,Q5VSL9
Q9ULR0,grp_1341,O75934
Q9ULX9,grp_0117,O60675
Q9ULZ3,grp_0657,Q13003
Q9UM00,grp_0474,Q9UM00
Q9UM01,grp_0490,Q9Y251
Q9UM11,grp_0018,O00231
Q9UM13,grp_1239,Q6PD62
Q9UM54,grp_0475,Q9UM54
Q9UMD9,grp_0476,Q9UMD9
Q9UMN6,grp_0477,Q9UMN6
Q9UMS4,grp_1179,Q3SYG4
Q9UMX1,grp_0478,Q9UMX1
Q9UN37,grp_0479,Q9UN37
Q9UN88,grp_0101,O43556
Q9UNH7,grp_1076,Q9Y5X3
Q9UNL2,grp_0480,Q9UNL2
Q9UNL4,grp_0387,Q9NXR8
Q9UNM6,grp_0821,Q969U7
Q9UNN5,grp_0091,O43290
Q9UNP9,grp_1047,O94906
Q9UNS1,grp_0483,Q9UNS1
Q9UNS2,grp_0504,Q99627
Q9UNX3,grp_0484,Q9UNX3
Q9UNX4,grp_0033,O00566
Q9UNZ2,grp_0091,O43290
Q9UP83,grp_0110,O60293
Q9UPM8,grp_0673,Q13352
Q9UPM9,grp_0431,Q9P2K1
Q9UPQ9,grp_0673,Q13352
Q9UPS6,grp_1341,O75934
Q9UPT5,grp_0110,O60293
Q9UPT9,grp_0485,Q9UPT9
Q9UPY3,grp_0974,Q9NRR4
Q9UPY5,grp_0490,Q9Y251
Q9UPZ3,grp_1179,Q3SYG4
Q9UQ13,grp_0374,Q7Z6M2
Q9UQ88,grp_0916,Q00536
