uniprot_id,source,structure_id,resolution,exp_method,chains,url,available,n_pdb_structures
Q99460,pdb,5v1y,1.42,X-ray,E/F=940-953,https://files.rcsb.org/download/5v1y.cif,True,78
Q99496,pdb,3gs2,1.7,X-ray,A/C=223-333,https://files.rcsb.org/download/3gs2.cif,True,15
Q99471,alphafold,AF-Q99471-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q99471-F1-model_v6.cif,True,0
Q99497,pdb,2rk3,1.05,X-ray,A=1-189,https://files.rcsb.org/download/2rk3.cif,True,82
Q99519,alphafold,AF-Q99519-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q99519-F1-model_v6.cif,True,0
Q99500,pdb,7ew2,3.1,EM,R=1-378,https://files.rcsb.org/download/7ew2.cif,True,4
Q99523,pdb,3f6k,2.0,X-ray,A=78-756,https://files.rcsb.org/download/3f6k.cif,True,14
Q99527,pdb,8xof,2.6,EM,R=1-375,https://files.rcsb.org/download/8xof.cif,True,5
Q99502,alphafold,AF-Q99502-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q99502-F1-model_v6.cif,True,0
Q99570,pdb,9mhf,2.73,EM,A=1-1358,https://files.rcsb.org/download/9mhf.cif,True,6
Q99547,pdb,6d6q,3.45,EM,L=1-160,https://files.rcsb.org/download/6d6q.cif,True,3
Q99558,pdb,6z1t,2.31,X-ray,AAA/BBB=330-680,https://files.rcsb.org/download/6z1t.cif,True,8
Q99575,alphafold,AF-Q99575-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q99575-F1-model_v6.cif,True,0
Q99549,pdb,6v2s,1.6,X-ray,A/B=55-116,https://files.rcsb.org/download/6v2s.cif,True,7
Q99593,pdb,2x6u,1.9,X-ray,A=51-251,https://files.rcsb.org/download/2x6u.cif,True,4
Q99595,alphafold,AF-Q99595-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q99595-F1-model_v6.cif,True,0
Q99567,pdb,7mni,2.0,X-ray,A/C=1-493,https://files.rcsb.org/download/7mni.cif,True,3
Q99598,pdb,3qb5,2.95,X-ray,K=1-290,https://files.rcsb.org/download/3qb5.cif,True,2
Q99572,alphafold,AF-Q99572-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q99572-F1-model_v6.cif,True,0
Q99627,alphafold,AF-Q99627-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q99627-F1-model_v6.cif,True,0
Q99611,,,,,,,False,0
Q99613,pdb,8ppl,2.65,EM,Iy=1-913,https://files.rcsb.org/download/8ppl.cif,True,21
Q99633,pdb,2dk4,,NMR,A=60-122,https://files.rcsb.org/download/2dk4.cif,True,1
Q99623,pdb,6iqe,1.7,X-ray,A=188-265,https://files.rcsb.org/download/6iqe.cif,True,5
Q99626,pdb,6es3,2.57,X-ray,K/M=184-255,https://files.rcsb.org/download/6es3.cif,True,4
Q99638,pdb,8jzy,1.5,X-ray,B=296-314,https://files.rcsb.org/download/8jzy.cif,True,9
Q99653,pdb,7x2u,3.2,EM,C/D=11-195,https://files.rcsb.org/download/7x2u.cif,True,4
Q99650,alphafold,AF-Q99650-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q99650-F1-model_v6.cif,True,0
Q99689,alphafold,AF-Q99689-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q99689-F1-model_v6.cif,True,0
Q99665,alphafold,AF-Q99665-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q99665-F1-model_v6.cif,True,0
Q99683,pdb,5ulm,2.1,X-ray,A/B=269-658,https://files.rcsb.org/download/5ulm.cif,True,27
Q99714,pdb,2o23,1.2,X-ray,A/B=1-261,https://files.rcsb.org/download/2o23.cif,True,15
Q99684,alphafold,AF-Q99684-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q99684-F1-model_v6.cif,True,0
Q99697,pdb,2l7f,,NMR,P=85-144,https://files.rcsb.org/download/2l7f.cif,True,3
Q99728,pdb,6m14,1.88,X-ray,A/B=568-777,https://files.rcsb.org/download/6m14.cif,True,11
Q99729,pdb,3s7r,2.15,X-ray,A/B=59-144,https://files.rcsb.org/download/3s7r.cif,True,1
Q99732,alphafold,AF-Q99732-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q99732-F1-model_v6.cif,True,0
Q99708,pdb,4d2h,1.9,X-ray,A/B/C/D/E/F/G/H=18-52,https://files.rcsb.org/download/4d2h.cif,True,4
Q99741,pdb,2cch,1.7,X-ray,E/F=89-100,https://files.rcsb.org/download/2cch.cif,True,7
Q99743,alphafold,AF-Q99743-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q99743-F1-model_v6.cif,True,0
Q99759,pdb,2c60,1.25,X-ray,A=37-124,https://files.rcsb.org/download/2c60.cif,True,6
Q99720,pdb,5hk1,2.51,X-ray,A/B/C=1-223,https://files.rcsb.org/download/5hk1.cif,True,5
Q99788,pdb,7ykd,2.81,EM,A=1-373,https://files.rcsb.org/download/7ykd.cif,True,4
Q99719,pdb,6wcu,1.8,X-ray,A/B=340-369,https://files.rcsb.org/download/6wcu.cif,True,1
Q99748,pdb,5nmz,1.6,X-ray,A/B/C/D=97-197,https://files.rcsb.org/download/5nmz.cif,True,7
Q99808,pdb,6ob7,2.3,X-ray,A=1-456,https://files.rcsb.org/download/6ob7.cif,True,3
Q99814,pdb,3f1p,1.17,X-ray,A=239-350,https://files.rcsb.org/download/3f1p.cif,True,42
Q99801,pdb,2l9r,,NMR,A=132-189,https://files.rcsb.org/download/2l9r.cif,True,1
Q99811,alphafold,AF-Q99811-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q99811-F1-model_v6.cif,True,0
Q99816,pdb,7nlc,1.4,X-ray,A=1-145,https://files.rcsb.org/download/7nlc.cif,True,21
Q99828,pdb,6ocx,1.9,X-ray,A/B/C/D=1-191,https://files.rcsb.org/download/6ocx.cif,True,9
Q99832,pdb,7nvl,2.5,EM,H/h=1-543,https://files.rcsb.org/download/7nvl.cif,True,49
Q99835,pdb,4jkv,2.45,X-ray,A/B=190-555,https://files.rcsb.org/download/4jkv.cif,True,15
Q99879,pdb,9d3p,2.5,EM,D/H=32-126,https://files.rcsb.org/download/9d3p.cif,True,9
Q99873,pdb,6nt2,2.48,X-ray,A/B/C/D=1-371,https://files.rcsb.org/download/6nt2.cif,True,7
Q99836,pdb,4eo7,1.45,X-ray,A=157-296,https://files.rcsb.org/download/4eo7.cif,True,13
Q99871,alphafold,AF-Q99871-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q99871-F1-model_v6.cif,True,0
Q99848,pdb,8fkv,2.47,EM,SN=1-306,https://files.rcsb.org/download/8fkv.cif,True,10
Q99933,pdb,5aqm,1.63,X-ray,B/D=222-334,https://files.rcsb.org/download/5aqm.cif,True,26
Q99963,pdb,2z0v,2.49,X-ray,A/B=24-256,https://files.rcsb.org/download/2z0v.cif,True,2
Q99988,pdb,5vz3,1.97,X-ray,A=197-308,https://files.rcsb.org/download/5vz3.cif,True,4
Q99962,pdb,2d4c,2.4,X-ray,A/B/C/D=1-247,https://files.rcsb.org/download/2d4c.cif,True,4
Q99966,alphafold,AF-Q99966-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q99966-F1-model_v6.cif,True,0
Q99985,alphafold,AF-Q99985-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q99985-F1-model_v6.cif,True,0
Q99986,pdb,7m10,1.15,X-ray,B=2-13,https://files.rcsb.org/download/7m10.cif,True,25
Q9BPX6,pdb,6lb7,2.1,X-ray,A/C=97-444,https://files.rcsb.org/download/6lb7.cif,True,12
Q9BPX3,pdb,6igx,3.0,X-ray,B/D=1-900,https://files.rcsb.org/download/6igx.cif,True,1
Q9BPU9,alphafold,AF-Q9BPU9-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BPU9-F1-model_v6.cif,True,0
Q99996,alphafold,AF-Q99996-4-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q99996-4-F1-model_v6.cif,True,0
Q9BPZ7,pdb,7vv9,1.6,X-ray,C=275-360,https://files.rcsb.org/download/7vv9.cif,True,14
Q9BQ15,pdb,4owt,2.0,X-ray,B=1-211,https://files.rcsb.org/download/4owt.cif,True,6
Q9BQ87,alphafold,AF-Q9BQ87-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BQ87-F1-model_v6.cif,True,0
Q9BQ31,alphafold,AF-Q9BQ31-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BQ31-F1-model_v6.cif,True,0
Q9BQ48,pdb,7of0,2.2,EM,2=1-92,https://files.rcsb.org/download/7of0.cif,True,70
Q9BQ61,alphafold,AF-Q9BQ61-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BQ61-F1-model_v6.cif,True,0
Q9BQ95,alphafold,AF-Q9BQ95-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BQ95-F1-model_v6.cif,True,0
Q9BQB4,pdb,3sov,1.27,X-ray,Z=115-121,https://files.rcsb.org/download/3sov.cif,True,3
Q9BQD3,alphafold,AF-Q9BQD3-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BQD3-F1-model_v6.cif,True,0
Q9BQ67,alphafold,AF-Q9BQ67-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BQ67-F1-model_v6.cif,True,0
Q9BQA1,pdb,9mgq,1.85,X-ray,B=2-342,https://files.rcsb.org/download/9mgq.cif,True,81
Q9BQE4,pdb,2q2f,1.5,X-ray,A=52-122,https://files.rcsb.org/download/2q2f.cif,True,4
Q9BQQ3,pdb,4rey,1.96,X-ray,A=2-210,https://files.rcsb.org/download/4rey.cif,True,3
Q9BQI9,alphafold,AF-Q9BQI9-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BQI9-F1-model_v6.cif,True,0
Q9BQG0,alphafold,AF-Q9BQG0-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BQG0-F1-model_v6.cif,True,0
Q9BQA5,alphafold,AF-Q9BQA5-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BQA5-F1-model_v6.cif,True,0
Q9BQE3,alphafold,AF-Q9BQE3-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BQE3-F1-model_v6.cif,True,0
Q9BRB3,alphafold,AF-Q9BRB3-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BRB3-F1-model_v6.cif,True,0
Q9BRG1,pdb,3htu,2.0,X-ray,A/C/E/G=102-176,https://files.rcsb.org/download/3htu.cif,True,3
Q9BQS7,alphafold,AF-Q9BQS7-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BQS7-F1-model_v6.cif,True,0
Q9BRL6,pdb,2dnm,,NMR,A=8-97,https://files.rcsb.org/download/2dnm.cif,True,1
Q9BRA0,alphafold,AF-Q9BRA0-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BRA0-F1-model_v6.cif,True,0
Q9BRP8,alphafold,AF-Q9BRP8-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BRP8-F1-model_v6.cif,True,0
Q9BR76,alphafold,AF-Q9BR76-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BR76-F1-model_v6.cif,True,0
Q9BRJ2,pdb,7of0,2.2,EM,d=1-306,https://files.rcsb.org/download/7of0.cif,True,69
Q9BRV8,pdb,6akk,1.5,X-ray,A/B=72-121,https://files.rcsb.org/download/6akk.cif,True,3
Q9BRP0,alphafold,AF-Q9BRP0-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BRP0-F1-model_v6.cif,True,0
Q9BRQ6,alphafold,AF-Q9BRQ6-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BRQ6-F1-model_v6.cif,True,0
Q9BRX5,pdb,2e9x,2.3,X-ray,C/G=1-216,https://files.rcsb.org/download/2e9x.cif,True,10
Q9BRT9,pdb,2e9x,2.3,X-ray,D/H=1-223,https://files.rcsb.org/download/2e9x.cif,True,10
Q9BS16,pdb,7pb4,2.49,X-ray,K=165-269,https://files.rcsb.org/download/7pb4.cif,True,9
Q9BRR8,alphafold,AF-Q9BRR8-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BRR8-F1-model_v6.cif,True,0
Q9BSB4,pdb,5c50,1.63,X-ray,A=1-198,https://files.rcsb.org/download/5c50.cif,True,8
Q9BRX2,pdb,5eo3,2.6,X-ray,A/B=265-385,https://files.rcsb.org/download/5eo3.cif,True,6
Q9BSD3,pdb,6j8y,2.4,X-ray,D=45-64,https://files.rcsb.org/download/6j8y.cif,True,2
Q9BSC4,alphafold,AF-Q9BSC4-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BSC4-F1-model_v6.cif,True,0
Q9BSI4,pdb,3bqo,2.0,X-ray,B=257-276,https://files.rcsb.org/download/3bqo.cif,True,3
Q9BRX9,alphafold,AF-Q9BRX9-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BRX9-F1-model_v6.cif,True,0
Q9BSA9,pdb,7unl,2.45,EM,A/B=1-504,https://files.rcsb.org/download/7unl.cif,True,15
Q9BSJ2,alphafold,AF-Q9BSJ2-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BSJ2-F1-model_v6.cif,True,0
Q9BSF4,alphafold,AF-Q9BSF4-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BSF4-F1-model_v6.cif,True,0
Q9BSL1,pdb,2dai,,NMR,A=172-241,https://files.rcsb.org/download/2dai.cif,True,1
Q9BSJ8,alphafold,AF-Q9BSJ8-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BSJ8-F1-model_v6.cif,True,0
Q9BSK4,alphafold,AF-Q9BSK4-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BSK4-F1-model_v6.cif,True,0
Q9BSM1,pdb,4hpm,1.85,X-ray,B/D=167-255,https://files.rcsb.org/download/4hpm.cif,True,4
Q9BSQ5,pdb,4fqn,1.9,X-ray,A/B/C/D=283-379,https://files.rcsb.org/download/4fqn.cif,True,7
Q9BSV6,pdb,6z9u,2.1,X-ray,A/C=208-310,https://files.rcsb.org/download/6z9u.cif,True,6
Q9BT67,alphafold,AF-Q9BT67-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BT67-F1-model_v6.cif,True,0
Q9BT25,alphafold,AF-Q9BT25-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BT25-F1-model_v6.cif,True,0
Q9BT40,alphafold,AF-Q9BT40-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BT40-F1-model_v6.cif,True,0
Q9BT73,pdb,6jpt,0.96,X-ray,A=1-122,https://files.rcsb.org/download/6jpt.cif,True,4
Q9BTP7,pdb,4bxo,2.15,X-ray,B=1-214,https://files.rcsb.org/download/4bxo.cif,True,6
Q9BT78,pdb,4d0p,1.6,X-ray,A=1-363,https://files.rcsb.org/download/4d0p.cif,True,12
Q9BTC8,alphafold,AF-Q9BTC8-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BTC8-F1-model_v6.cif,True,0
Q9BTU6,pdb,5i0n,2.28,X-ray,A=180-468,https://files.rcsb.org/download/5i0n.cif,True,6
Q9BTK6,alphafold,AF-Q9BTK6-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BTK6-F1-model_v6.cif,True,0
Q9BTD8,pdb,6qw6,2.92,EM,R=1-480,https://files.rcsb.org/download/6qw6.cif,True,10
Q9BTT0,pdb,4cay,1.48,X-ray,C=215-240,https://files.rcsb.org/download/4cay.cif,True,2
Q9BUB5,pdb,2y9q,1.55,X-ray,B=434-451,https://files.rcsb.org/download/2y9q.cif,True,3
Q9BTX1,alphafold,AF-Q9BTX1-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BTX1-F1-model_v6.cif,True,0
Q9BUE0,pdb,7emf,3.5,EM,R=1-208,https://files.rcsb.org/download/7emf.cif,True,11
Q9BTT4,pdb,7emf,3.5,EM,J=1-135,https://files.rcsb.org/download/7emf.cif,True,11
Q9BUF5,alphafold,AF-Q9BUF5-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BUF5-F1-model_v6.cif,True,0
Q9BTW9,alphafold,AF-Q9BTW9-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BTW9-F1-model_v6.cif,True,0
Q9BU64,pdb,7r5s,2.83,EM,O=1-300,https://files.rcsb.org/download/7r5s.cif,True,9
Q9BUH6,pdb,3wtd,2.35,X-ray,A/B=1-166,https://files.rcsb.org/download/3wtd.cif,True,17
Q9BUN8,pdb,5glf,2.25,X-ray,B/D/F/H=239-250,https://files.rcsb.org/download/5glf.cif,True,5
Q9BUI4,pdb,2xub,2.8,X-ray,A=1-534,https://files.rcsb.org/download/2xub.cif,True,32
Q9BUJ2,pdb,1zrj,,NMR,A=23-42,https://files.rcsb.org/download/1zrj.cif,True,1
Q9BUL8,pdb,4geh,1.95,X-ray,A/C=9-212,https://files.rcsb.org/download/4geh.cif,True,10
Q9BUL9,pdb,6cwx,2.25,X-ray,B=1-199,https://files.rcsb.org/download/6cwx.cif,True,4
Q9BUZ4,pdb,3zjb,1.84,X-ray,A/B/C=283-470,https://files.rcsb.org/download/3zjb.cif,True,6
Q9BUQ8,pdb,4nho,2.0,X-ray,A=338-820,https://files.rcsb.org/download/4nho.cif,True,24
Q9BV40,pdb,4wy4,1.4,X-ray,A=11-74,https://files.rcsb.org/download/4wy4.cif,True,2
Q9BUR4,pdb,8oue,2.7,EM,K=1-548,https://files.rcsb.org/download/8oue.cif,True,7
Q9BV81,pdb,8j0o,3.32,EM,F=1-110,https://files.rcsb.org/download/8j0o.cif,True,9
Q9BVA0,alphafold,AF-Q9BVA0-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BVA0-F1-model_v6.cif,True,0
Q9BUR5,alphafold,AF-Q9BUR5-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BUR5-F1-model_v6.cif,True,0
Q9BUV8,alphafold,AF-Q9BUV8-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BUV8-F1-model_v6.cif,True,0
Q9BVA1,alphafold,AF-Q9BVA1-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BVA1-F1-model_v6.cif,True,0
Q9BV38,pdb,8fl3,2.53,EM,NV/NW=1-432,https://files.rcsb.org/download/8fl3.cif,True,6
Q9BV90,pdb,9gcm,3.1,EM,B=1-132,https://files.rcsb.org/download/9gcm.cif,True,5
Q9BVC5,alphafold,AF-Q9BVC5-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BVC5-F1-model_v6.cif,True,0
Q9BVC3,alphafold,AF-Q9BVC3-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BVC3-F1-model_v6.cif,True,0
Q9BVL2,pdb,4jo7,1.75,X-ray,A/C/E/G=341-428,https://files.rcsb.org/download/4jo7.cif,True,8
Q9BVC4,pdb,8era,2.86,EM,C=1-326,https://files.rcsb.org/download/8era.cif,True,36
Q9BVP2,pdb,8fkv,2.47,EM,NB=1-549,https://files.rcsb.org/download/8fkv.cif,True,21
Q9BVI0,pdb,5tab,1.25,X-ray,A=651-698,https://files.rcsb.org/download/5tab.cif,True,7
Q9BVW5,pdb,7plo,2.8,EM,L=1-301,https://files.rcsb.org/download/7plo.cif,True,3
Q9BVV7,alphafold,AF-Q9BVV7-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BVV7-F1-model_v6.cif,True,0
Q9BVK8,alphafold,AF-Q9BVK8-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BVK8-F1-model_v6.cif,True,0
Q9BVT8,alphafold,AF-Q9BVT8-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BVT8-F1-model_v6.cif,True,0
Q9BW85,pdb,8i0w,3.4,EM,Y=1-323,https://files.rcsb.org/download/8i0w.cif,True,4
Q9BW62,pdb,6b5c,2.4,X-ray,A=184-490,https://files.rcsb.org/download/6b5c.cif,True,1
Q9BW27,alphafold,AF-Q9BW27-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BW27-F1-model_v6.cif,True,0
Q9BWH6,alphafold,AF-Q9BWH6-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BWH6-F1-model_v6.cif,True,0
Q9BWT6,alphafold,AF-Q9BWT6-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BWT6-F1-model_v6.cif,True,0
Q9BWJ5,pdb,7q4o,2.2,EM,E=1-86,https://files.rcsb.org/download/7q4o.cif,True,59
Q9BW83,alphafold,AF-Q9BW83-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BW83-F1-model_v6.cif,True,0
Q9BWU1,alphafold,AF-Q9BWU1-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BWU1-F1-model_v6.cif,True,0
Q9BX63,pdb,1t15,1.85,X-ray,B=988-995,https://files.rcsb.org/download/1t15.cif,True,3
Q9BX66,pdb,2o9s,0.83,X-ray,A=870-930,https://files.rcsb.org/download/2o9s.cif,True,11
Q9BWV1,pdb,3n1m,1.69,X-ray,C=710-817,https://files.rcsb.org/download/3n1m.cif,True,3
Q9BX84,alphafold,AF-Q9BX84-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BX84-F1-model_v6.cif,True,0
Q9BXB1,pdb,4qxe,2.2,X-ray,A=27-396,https://files.rcsb.org/download/4qxe.cif,True,19
Q9BXF3,pdb,8ru1,1.66,X-ray,A/B/C/D=430-543,https://files.rcsb.org/download/8ru1.cif,True,3
Q9BXC9,alphafold,AF-Q9BXC9-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BXC9-F1-model_v6.cif,True,0
Q9BXF6,alphafold,AF-Q9BXF6-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BXF6-F1-model_v6.cif,True,0
Q9BXJ7,pdb,6gje,2.3,X-ray,A=20-359,https://files.rcsb.org/download/6gje.cif,True,1
Q9BXJ9,pdb,9fpz,2.69,EM,B=1-841,https://files.rcsb.org/download/9fpz.cif,True,10
Q9BXM7,pdb,9eii,2.75,EM,B=1-581,https://files.rcsb.org/download/9eii.cif,True,3
Q9BXL6,alphafold,AF-Q9BXL6-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BXL6-F1-model_v6.cif,True,0
Q9BXL7,pdb,4lwd,1.79,X-ray,A=18-110,https://files.rcsb.org/download/4lwd.cif,True,2
Q9BXW6,pdb,6iyb,2.09,X-ray,B/D=5-152,https://files.rcsb.org/download/6iyb.cif,True,6
Q9BXP5,pdb,5oo6,2.8,X-ray,C/F/I/L/O/R/U/X=832-876,https://files.rcsb.org/download/5oo6.cif,True,6
Q9BXS5,alphafold,AF-Q9BXS5-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BXS5-F1-model_v6.cif,True,0
Q9BXW9,pdb,8a9j,2.8,EM,B=1-1451,https://files.rcsb.org/download/8a9j.cif,True,13
Q9BXY4,alphafold,AF-Q9BXY4-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BXY4-F1-model_v6.cif,True,0
Q9BXY8,alphafold,AF-Q9BXY8-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BXY8-F1-model_v6.cif,True,0
Q9BY11,pdb,3hah,2.77,X-ray,A/B=1-325,https://files.rcsb.org/download/3hah.cif,True,4
Q9BY43,pdb,3c3o,2.15,X-ray,B=210-222,https://files.rcsb.org/download/3c3o.cif,True,2
Q9BY41,pdb,5vi6,1.24,X-ray,A=8-377,https://files.rcsb.org/download/5vi6.cif,True,53
Q9BY76,pdb,6u1u,1.75,X-ray,A=185-400,https://files.rcsb.org/download/6u1u.cif,True,4
Q9BY67,pdb,4h5s,1.7,X-ray,B=45-144,https://files.rcsb.org/download/4h5s.cif,True,2
Q9BYB0,pdb,7c7i,2.28,X-ray,C/D=76-174,https://files.rcsb.org/download/7c7i.cif,True,3
Q9BYC8,pdb,7of0,2.2,EM,0=1-188,https://files.rcsb.org/download/7of0.cif,True,70
Q9BYC9,pdb,7of0,2.2,EM,R=1-149,https://files.rcsb.org/download/7of0.cif,True,70
Q9BYD1,pdb,7of0,2.2,EM,K=1-178,https://files.rcsb.org/download/7of0.cif,True,70
Q9BYD2,pdb,7of0,2.2,EM,H=1-267,https://files.rcsb.org/download/7of0.cif,True,70
Q9BYD6,pdb,7qi4,2.21,EM,z=1-325,https://files.rcsb.org/download/7qi4.cif,True,8
Q9BYG5,alphafold,AF-Q9BYG5-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BYG5-F1-model_v6.cif,True,0
Q9BYD3,pdb,7of0,2.2,EM,F=1-311,https://files.rcsb.org/download/7of0.cif,True,71
Q9BYE7,pdb,2djb,,NMR,A=124-182,https://files.rcsb.org/download/2djb.cif,True,1
Q9BYM8,pdb,8k6q,1.59,X-ray,A/B/C/D=1-51,https://files.rcsb.org/download/8k6q.cif,True,11
Q9BYN0,pdb,1xw3,1.65,X-ray,A=32-137,https://files.rcsb.org/download/1xw3.cif,True,8
Q9BYF1,pdb,8byj,2.07,X-ray,A/B=19-615,https://files.rcsb.org/download/8byj.cif,True,320
Q9BYI3,pdb,5dse,2.9,X-ray,B/D=2-308,https://files.rcsb.org/download/5dse.cif,True,4
Q9BYN8,pdb,7qi4,2.21,EM,AU=1-205,https://files.rcsb.org/download/7qi4.cif,True,57
Q9BYK8,alphafold,AF-Q9BYK8-2-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BYK8-2-F1-model_v6.cif,True,0
Q9BZ72,alphafold,AF-Q9BZ72-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BZ72-F1-model_v6.cif,True,0
Q9BYW2,pdb,5jlb,1.5,X-ray,A=1434-1711,https://files.rcsb.org/download/5jlb.cif,True,35
Q9BZ71,pdb,9c38,1.95,X-ray,A=119-604,https://files.rcsb.org/download/9c38.cif,True,1
Q9BZD4,pdb,8g0p,2.0,X-ray,B=252-347,https://files.rcsb.org/download/8g0p.cif,True,3
Q9BZE0,alphafold,AF-Q9BZE0-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q9BZE0-F1-model_v6.cif,True,0
Q9BZE1,pdb,7of0,2.2,EM,5=1-423,https://files.rcsb.org/download/7of0.cif,True,70
Q9BZI7,pdb,1uw4,1.95,X-ray,A/C=50-140,https://files.rcsb.org/download/1uw4.cif,True,3
